lat,lon,diam
-48.8008,250.225,142.357
-47.2543,244.097,20.807
-47.7684,237.243,25.3833
-48.8176,237.814,24.2829
-47.4407,235.922,23.7093
-46.372,236.29,30.4909
-48.1659,230.313,21.9063
-46.9776,227.601,22.1411
-49.0176,226.285,24.8697
-49.3919,229.23,40.1328
-50.8423,229.337,23.1746
-46.1199,228.142,113.958
-47.1622,233.198,47.4246
-47.4969,219.844,30.515
-48.8729,220.049,48.1175
-50.5574,222.624,66.809
-49.0961,224.785,20.2327
-45.0514,217.357,20.3884
-45.2018,213.291,20.6525
-49.8301,218.581,22.5942
-49.9431,217.802,23.3896
-46.9409,212.022,60.2539
-49.0118,211.565,37.6707
-49.6172,213.713,21.3712
-49.8834,214.566,51.3856
-48.6203,200.482,20.9896
-44.82,201.004,41.0502
-50.5232,207.034,65.0772
-49.6641,192.577,31.0449
-50.6917,191.066,30.0307
-46.3266,188.295,21.3195
-45.5462,183.485,25.3154
-48.5795,182.067,80.0437
-56.082,183.148,28.783
-53.1475,183.985,41.3385
-53.927,190.597,91.8424
-51.7809,196.291,27.7623
-55.5304,194.681,68.5184
-55.5625,203.599,47.5404
-56.5031,207.499,24.239
-53.3153,208.042,55.5138
-53.8398,213.866,26.5048
-52.0655,217.775,53.3312
-56.1456,214.279,108.888
-54.6196,224.513,21.8418
-51.4347,225.888,25.1314
-51.9283,228.684,33.8887
-52.8373,226.903,38.5099
-56.0987,231.074,20.3861
-54.5696,231.384,29.772
-55.5414,232.808,25.9455
-53.1312,229.829,39.6668
-53.7986,232.646,32.7917
-53.69,231.638,22.0029
-51.5515,236.535,33.4629
-51.2493,239.194,22.724
-52.0936,242.904,22.3091
-56.7125,241.311,22.1061
-56.0489,244.91,31.0742
-52.5755,249.429,28.8451
-55.3224,252.572,22.3158
-51.519,252.811,57.8069
-55.3452,245.589,162.677
-57.4939,247.584,57.0522
-52.866,258.651,29.2597
-55.2295,261.009,43.6221
-52.5446,254.436,57.2511
-54.4327,269.151,21.329
-55.6042,268.541,40.2983
-58.2507,266.496,37.8368
-59.5989,257.109,24.8394
-58.0041,256.651,22.5277
-58.1778,257.405,33.6173
-59.0381,250.534,25.5741
-58.3362,242.021,57.6573
-58.9799,235.381,57.0118
-57.8814,235.339,99.9926
-59.6424,223.404,26.6361
-58.2054,225.916,106.789
-59.9123,229.962,29.508
-58.8938,216.923,20.8796
-59.5816,214.27,26.1014
-58.5349,219.84,54.2386
-57.5806,208.625,21.8769
-59.1879,212.759,39.8326
-58.1723,203.739,23.6911
-57.6184,186.285,29.0933
-58.788,183.83,29.6932
-56.9152,182.578,31.9742
-32.333,247.592,65.4405
-37.5719,256.679,27.0527
-17.9079,186.279,40.3411
-21.1231,237.36,28.6926
-0.684608,180.513,20.5767
-2.33955,187.723,28.5906
-2.93596,215.5,29.5806
-4.2695,245.951,21.1234
-4.69003,246.334,25.9982
-3.95762,233.857,21.892
-4.17898,216.448,42.2328
-4.74055,183.825,20.5593
-5.09762,227.104,23.2346
-5.61942,242.713,25.0958
-5.57192,236.657,26.6259
-6.92908,235.166,20.1128
-6.40861,213.459,21.3173
-5.78913,181.806,26.5005
-7.26208,187.303,21.7816
-7.26013,242.764,24.2534
-8.0681,180.484,26.9455
-9.42045,189.868,25.8962
-9.71538,233.38,20.3013
-10.6257,246.849,25.518
-10.5889,233.116,24.5237
-10.6148,190.572,26.6158
-11.7858,185.64,24.1505
-12.0971,215.379,26.6665
-11.5095,225.292,20.4817
-12.6296,211.755,27.7353
-14.0151,194.955,22.1993
-14.8209,249.525,20.944
-15.2631,246.684,32.6603
-15.9396,198.892,20.9771
-15.8118,216.342,23.4946
-17.0015,239.272,22.104
-17.3031,238.565,21.632
-16.945,229.136,32.5443
-18.0501,215.462,20.9178
-17.1066,207.614,21.0293
-17.3033,202.352,29.2812
-18.0432,201.61,21.726
-20.5282,182.059,29.5571
-20.9615,188.661,20.0197
-21.3067,208.421,20.2502
-21.7276,194.729,20.4816
-23.1845,186.201,23.4588
-22.3389,211.529,31.148
-24.0859,207.662,27.4891
-23.4362,192.092,21.6414
-25.1518,207.866,23.7382
-24.233,211.36,24.7126
-26.2167,225.433,26.4789
-24.3261,229.521,27.1572
-26.0538,242.067,20.5815
-25.5062,237.007,21.0723
-26.0601,199.436,22.078
-25.2979,195.312,50.3262
-25.711,192.144,20.0364
-27.664,195.037,22.327
-27.2643,207.582,34.4851
-27.7035,211.051,20.5439
-27.1098,226.32,22.7281
-26.9161,239.64,21.6846
-27.5819,242.684,21.0491
-28.4635,240.139,20.4732
-27.9969,212.871,23.2047
-28.1253,204.937,21.706
-29.8491,220.089,33.188
-29.1905,222.186,25.4139
-29.5756,235.758,20.3114
-29.1625,237.725,28.972
-29.4587,244.853,23.8098
-30.9805,220.684,20.7461
-31.071,216.653,22.7257
-32.7321,221.186,20.4889
-32.5145,198.685,33.1339
-33.8205,231.716,20.317
-34.3344,244.837,43.346
-36.4124,262.059,23.7395
-36.5983,261.279,20.6805
-37.8497,253.586,25.8306
-38.9566,236.087,24.158
-38.9896,234.507,22.4008
-39.144,228.229,20.682
-40.7988,231.288,20.5826
-41.6029,263.183,25.1582
-41.2276,214.537,26.2923
-42.9528,227.397,28.7294
-42.4618,226.059,31.3555
-43.6176,224.883,22.1273
-43.5565,254.512,20.4042
-44.6355,181.96,21.6481
-45.7464,251.071,20.0801
-46.492,227.24,25.0951
-47.3285,191.452,24.4299
-47.2587,227.683,55.3346
-47.9914,259.761,23.7329
-48.5124,233.86,33.078
-48.4663,221.398,21.1611
-48.9306,221.255,58.5177
-49.1873,232.386,22.1208
-49.0496,244.041,33.2353
-50.1172,234.383,22.7627
-52.3859,211.317,21.203
-53.127,218.899,20.1173
-55.5125,185.095,22.6628
-55.4706,227.926,22.2691
-57.1152,238.682,43.5455
-57.9517,198.017,28.5437
-59.0881,214.523,21.9689
-2.16436,180.091,24.2984
-2.61275,179.979,27.0199
-4.13931,180.134,21.853
-13.5439,180.172,69.1425
-15.3517,181.427,61.5315
-23.7049,180.638,62.3017
-25.0818,180.733,107.524
-29.3218,181.157,121.321
-40.6574,180.132,33.1555
-17.0971,179.957,85.6809
-0.0207368,186.379,35.9604
-8.48896,202.602,55.9134
-11.5945,223.668,112.391
-17.2658,183.381,93.9785
-16.3533,188.544,58.1943
-19.7717,217.771,114.706
-22.8159,225.755,73.7527
-15.7569,235.311,28.8469
-15.1833,240.507,61.1968
-27.4234,244.044,36.9193
-26.3122,236.922,30.764
-23.7533,234.172,55.7119
-23.8681,228.262,40.953
-23.0207,189.96,87.4208
-25.7304,188.731,94.179
-32.0538,184.396,34.5809
-33.0066,180.683,49.163
-31.4377,233.759,76.3159
-43.6508,245.978,152.376
-43.5984,241.091,47.8518
-44.1729,232.207,89.4013
-45.7078,240.166,80.6501
-46.7262,240.643,41.1432
-53.5072,209.726,191.986
-50.7432,218.866,21.8881
-51.5001,231.605,27.4646
-53.277,222.079,22.8319
-54.0929,217.144,23.3506
-59.8986,191.792,49.5071
-55.2874,237.188,54.8164
-59.7207,243.557,28.0462
-12.7844,191.305,23.6774
-19.3167,225.184,27.7704
-25.4261,222.449,31.95
-48.3126,232.129,20.2844
-49.2271,231.234,23.9917
-16.009,196.253,44.125
-21.032,221.173,20.1704
-15.717,229.852,51.9526
-24.1775,222.8,38.1449
-9.77594,180.652,22.8252
-0.905239,246.545,24.3347
-0.28542,250.962,34.7266
-1.32099,243.181,22.2487
-1.31251,244.856,64.4977
-0.35894,218.432,49.4472
-1.53209,211.703,30.4382
-0.241939,246.145,24.3808
-0.566996,260.846,36.3099
-1.76786,217.786,21.3466
-2.89551,231.226,30.7321
-3.38045,244.204,23.2956
-3.83358,265.143,40.1344
-3.50113,249.75,33.6578
-3.82935,245.262,21.2353
-3.83025,212.312,33.9219
-5.51808,215.203,26.6167
-4.89285,240.494,56.0461
-5.92146,222.288,22.7899
-6.85605,239.974,20.1894
-6.72498,248.303,28.0515
-8.64787,243.36,51.7623
-9.11431,246.239,28.9525
-10.3247,215.542,23.4316
-12.114,196.154,28.1523
-12.644,196.683,27.4866
-12.1559,216.186,21.4004
-10.9733,216.488,28.9771
-11.3016,236.248,20.4745
-11.184,237.24,42.4978
-12.8214,251.052,34.297
-12.7624,215.909,40.8198
-14.7468,243.615,23.5277
-14.7551,214.83,23.1111
-15.0032,199.43,20.1141
-16.0043,203.189,22.7273
-19.6705,220.892,21.9339
-21.0206,239.404,50.7009
-21.2851,214.09,20.4574
-22.5702,243.844,26.7436
-23.8709,221.275,27.0472
-23.5905,188.958,24.2325
-24.4408,199.646,51.8868
-25.3019,240.985,23.6154
-26.5545,221.796,26.4104
-26.213,190.875,38.0448
-27.1265,225.136,22.9257
-28.5236,243.058,88.1477
-30.7654,223.338,96.6564
-31.0023,219.67,27.5212
-31.2286,199.749,23.7656
-34.7476,240.313,25.0985
-35.9097,183.616,29.6592
-38.2168,249.37,22.7483
-38.2278,263.311,40.3898
-39.2155,263.103,26.4536
-45.6654,234.515,21.0105
-47.0154,234.935,28.8745
-51.17,247.141,33.5921
-50.1655,226.814,28.0778
-51.6985,235.251,27.6381
-52.6509,242.331,29.3083
-44.8827,244.086,61.5791
-46.3664,183.918,68.6063
-40.1679,185.013,54.4854
-39.2806,252.541,29.7004
-38.0069,256.002,27.2127
-33.2539,235.263,42.7698
-26.6384,186.142,53.5526
-25.9457,208.773,45.5805
-26.5115,227.389,56.2746
-21.3139,244.372,47.016
-25.0723,224.941,22.2567
-11.8126,241.946,92.318
-14.5268,236.622,142.625
-18.5291,245.587,32.5476
-11.1175,192.374,30.623
-4.6547,218.898,45.2632
-3.25747,263.927,26.942
-0.0670777,255.816,27.3691
-58.1989,227.523,97.8648
-16.5585,182.457,28.2054
-16.2118,182.413,25.1802
59.8674,273.111,26.5383
59.0492,272.257,29.2845
59.1557,304.347,31.9631
59.0554,313.967,23.2586
59.2147,319.506,24.6014
58.78,319.054,24.4094
59.7232,296.535,22.6373
58.7424,298.67,62.8618
57.0961,295.746,68.4258
58.7962,286.383,42.8442
58.5605,291.161,36.2228
58.4074,279.093,34.5266
56.8496,277.753,33.2357
57.4818,278.189,112.454
57.6607,279.773,41.9987
51.6065,350.643,103.052
55.6591,292.103,58.6493
56.7142,286.533,24.0323
57.2609,287.341,29.3392
54.0315,272.127,46.7943
53.9947,275.305,115.272
55.5132,278.963,24.1849
55.4399,279.683,21.6403
54.8086,281.463,20.5946
54.6395,331.602,20.7745
53.506,331.76,37.1614
53.4113,297.158,39.5074
54.344,282.934,22.3848
52.9872,277.352,21.7179
55.5449,284.617,34.8409
53.0634,284.093,46.2892
50.5252,279.377,43.6761
51.3055,281.625,107.024
52.3888,272.021,51.8987
52.7181,316.51,40.0131
52.3195,324.166,22.3594
53.0094,346.247,22.0914
51.8712,299.834,28.9473
51.6191,274.944,20.4309
51.1397,271.033,30.6957
51.2042,273.808,55.0164
49.4632,275.578,79.16
48.8501,286.252,132.415
50.4434,320.132,23.3454
48.7596,325.639,38.0865
48.0048,278.302,59.1562
48.8959,358.248,53.462
46.9949,314.651,20.2956
45.5855,271.86,21.6936
45.8655,280.684,27.1326
45.7569,319.738,38.5054
44.1361,273.613,22.1974
43.1619,271.271,38.5308
43.8739,270.714,64.1159
45.6726,270.718,30.0798
45.9175,270.617,27.1096
43.5244,288.344,22.2314
41.5838,316.508,39.3606
41.8818,277.699,26.3165
41.4162,274.548,55.5218
40.5273,275.282,22.4239
40.8995,279.629,49.1193
41.027,281.883,61.3577
39.7471,280.246,24.5003
40.4167,336.893,23.5671
39.0178,276.909,23.5159
38.2055,278.69,67.3004
38.1587,281.072,29.1412
36.9547,286.821,27.9033
37.4911,273.425,22.2951
34.1486,280.654,41.5631
34.2772,282.001,26.4579
34.8272,282.384,27.5055
35.01,270.967,20.1788
32.7855,272.289,44.7872
32.3991,291.975,29.6615
31.3801,280.759,34.1696
31.5451,277.52,21.8726
30.8568,270.598,27.4805
29.9785,325.32,24.916
29.7233,355.983,79.9119
29.0153,314.387,22.5143
28.1508,289.097,24.1564
29.3399,282.885,24.9845
29.0214,281.987,23.124
28.7364,275.792,33.7943
27.9022,271.888,49.5002
27.123,286.218,22.5749
26.4658,290.817,37.0574
26.4055,281.676,20.024
26.6226,284.448,99.3558
26.6979,346.9,33.7036
25.7656,339.02,29.7878
25.4871,315.858,46.2468
26.4693,271.811,34.3325
24.4996,270.143,54.1471
25.1723,276.639,20.3607
23.7472,312.508,39.1615
46.5353,276.881,66.8089
47.353,275.991,42.8614
23.2731,330.824,25.9812
23.2369,310.167,34.7149
23.3825,301.182,24.4146
22.8694,275.168,33.402
23.764,275.953,45.0864
21.0883,293.353,43.9813
20.2001,356.468,29.3384
20.2757,351.266,25.2861
19.6098,280.821,23.8149
20.4887,275.934,31.4311
19.2667,276.686,66.321
21.4077,275.565,23.0643
20.3794,272.949,28.8275
19.9779,274.04,42.3592
20.2357,271.854,20.2489
19.4366,270.279,20.6988
17.5889,325.045,33.3063
16.5778,287.261,50.7916
18.2181,280.179,40.1182
17.4194,277.946,47.4173
17.0709,275.545,60.299
16.672,271.746,50.2722
15.6915,276.875,25.9194
15.5478,330.809,32.5646
14.4736,348.688,58.9054
13.8891,339.223,25.9766
13.2559,287.492,48.0056
13.8686,276.047,94.1935
13.7051,275.098,26.6167
12.626,277.076,28.0219
12.6422,273.477,67.937
12.6393,279.939,22.3167
11.9082,309.156,40.0455
9.62058,339.928,93.0195
9.72067,274.226,21.3514
9.93867,276.529,59.7335
8.11714,321.996,30.0286
8.11755,282.309,41.1726
9.00537,280.169,21.1671
7.93385,278.634,28.6284
6.91827,305.013,28.9917
5.52659,358.342,45.543
4.56713,323.323,28.0329
5.1,293.076,59.526
4.95164,288.14,24.1473
5.93823,288.842,37.4326
4.39435,272.346,75.429
4.33702,276.152,20.695
4.29387,338.33,25.6649
3.25908,337.15,43.4737
4.03501,358.457,21.5569
2.22827,292.62,110.731
0.559048,286.798,31.0824
0.923539,344.755,25.3048
0.16826,352.479,27.5829
3.63211,318.555,57.721
9.67261,280.755,50.0874
7.29556,283.838,72.0771
10.7631,291.409,25.2099
10.4364,346.265,66.4835
20.3774,277.464,60.7931
21.5585,287.93,129.798
23.0376,283.275,182.17
32.6757,277.99,57.2608
26.4708,274.89,54.9037
25.9671,275.071,46.2423
41.1053,285.538,40.984
45.6479,283.351,21.1007
46.6194,282.967,38.5727
58.2106,273.76,22.7815
5.00947,359.853,56.8595
16.6595,271.465,182.107
16.7829,272.949,29.7469
41.4603,276.523,20.888
41.862,278.396,22.1193
47.7687,347.606,20.8859
59.4879,303.016,148.21
57.6663,309.112,119.0
46.5598,275.798,198.472
49.088,280.638,28.9389
45.2196,338.374,54.3209
33.5254,274.269,46.0656
28.685,284.603,45.5818
27.9149,291.992,38.2397
23.8813,339.338,56.007
23.863,307.229,50.6285
23.5596,271.097,52.3877
8.762,272.703,80.1626
10.7601,282.378,57.6864
5.7288,273.917,44.2471
6.181,271.101,23.6916
22.3285,296.056,21.5013
24.0613,277.236,30.3867
24.9547,276.424,32.4306
27.3279,274.221,41.6493
1.19238,278.091,21.559
2.07841,275.011,22.3052
3.3559,276.689,21.5104
3.42333,275.552,35.2591
2.78444,271.459,21.777
4.67678,274.902,44.4709
4.09043,287.101,21.2912
5.1198,281.793,46.326
6.78424,281.693,22.9122
13.8303,279.28,53.1491
13.8552,270.329,24.2303
15.2487,336.703,24.6106
20.6388,281.481,29.0572
23.7263,272.772,21.6443
24.8427,271.591,55.9059
35.6348,313.701,20.9923
35.8,283.292,34.1366
37.0184,279.54,34.7131
47.0476,281.59,26.9457
47.8164,280.642,31.9976
49.5798,332.775,41.2361
54.2484,285.44,20.5542
57.2522,299.275,27.1932
3.70897,304.343,46.0651
1.21029,288.793,46.5424
2.77389,283.513,148.767
4.45097,278.318,42.3212
0.288678,279.12,35.5045
3.15458,274.638,20.9416
1.15599,271.975,51.8484
3.90453,275.586,22.4677
4.46364,270.675,26.467
6.71425,273.506,31.5211
6.30209,277.309,35.3821
7.03036,288.622,20.9244
8.39513,319.093,53.9329
15.4538,357.976,23.9568
12.1469,279.797,103.537
10.4429,278.181,29.0966
11.5292,274.97,47.9913
11.9906,270.423,20.7707
17.5206,358.856,33.987
21.1513,278.756,20.9836
22.1452,273.95,40.4095
21.569,272.133,26.617
31.2778,285.02,23.4828
32.3909,282.617,25.3378
44.3911,279.613,83.9168
42.6363,278.216,20.6106
5.13123,286.875,24.8966
21.7369,311.676,84.819
51.0262,276.225,22.9779
34.6015,289.924,29.7096
-0.47072,292.614,31.1145
-0.325913,333.378,39.1067
-0.692681,354.134,24.7479
-1.548,359.524,40.7473
-2.38314,356.095,44.8346
-3.25265,315.839,106.778
-3.11385,308.287,24.2147
-2.94369,290.68,21.7761
-2.7905,285.577,156.267
-3.71505,275.386,27.2535
-3.65452,294.442,22.1096
-3.9429,297.165,28.8379
-4.84843,298.775,36.6631
-5.20046,298.531,51.1187
-3.91801,300.018,44.5603
-4.74294,308.95,44.0627
-4.46319,351.37,23.0609
-4.73139,352.98,23.7943
-3.29336,354.76,27.1492
-4.3266,358.24,26.9048
-5.68572,357.913,40.042
-5.80582,349.531,21.837
-4.48164,332.323,65.5865
-5.89626,276.585,86.5335
-6.37325,279.569,87.2306
-6.36497,297.377,45.2539
-8.1422,303.312,71.3719
-6.65402,321.049,65.5626
-7.86281,344.223,46.6967
-9.26078,358.138,153.419
-8.87899,345.475,27.7104
-8.36587,342.66,60.339
-9.59008,324.635,66.3859
-9.62083,322.349,54.2879
-8.69294,285.997,25.2107
-9.21874,277.435,36.2146
-10.0277,301.321,33.1849
-9.47807,352.746,29.2316
-10.278,352.424,25.8393
-11.0337,352.824,65.977
-11.836,351.851,33.5061
-9.79961,354.073,21.6143
-10.2703,355.442,28.6668
-11.6572,345.807,56.1669
-12.2711,344.697,21.2795
-10.7107,317.521,114.854
-11.5429,307.967,44.3735
-12.485,299.489,39.7855
-11.388,283.758,36.1461
-12.5947,292.534,24.2715
-13.0382,291.341,21.8874
-12.8693,287.13,83.7728
-13.8045,289.723,62.2119
-14.5071,289.04,41.7405
-12.9147,294.479,24.5824
-12.6835,298.579,48.4244
-13.8358,309.762,45.7677
-13.5055,346.071,21.5075
-13.4259,357.208,114.909
-13.2628,359.802,23.334
-15.0217,359.16,22.8399
-14.6686,319.358,25.3234
-16.694,293.056,45.3594
-16.0062,297.16,24.9998
-16.0676,303.207,31.1386
-15.5447,320.219,32.6498
-17.5454,319.989,109.833
-16.6547,332.6,35.6627
-16.4553,334.348,28.8908
-16.3272,342.413,50.3846
-15.4818,352.108,22.3046
-16.0294,355.485,40.2819
-18.2562,358.09,97.5219
-17.9541,354.012,25.7566
-17.887,336.126,43.3028
-17.2886,304.768,23.3203
-17.0618,293.344,95.8594
-17.4054,270.316,40.7672
-18.7547,296.371,33.0465
-18.7119,298.132,37.9553
-19.813,328.997,48.3471
-20.3525,331.224,63.9126
-19.3843,334.962,33.0393
-19.2736,342.791,36.0518
-20.7438,337.717,59.2496
-21.102,330.292,21.8513
-19.9807,312.156,41.6796
-20.5874,300.761,22.2495
-20.3953,299.052,27.1396
-20.2912,298.407,24.5805
-20.6046,300.014,32.0921
-20.9353,290.992,27.4664
-20.0338,287.759,54.4372
-22.624,281.582,48.5421
-22.3687,296.81,20.2314
-21.5004,310.7,83.0493
-23.1463,313.159,31.2776
-22.7006,327.139,22.6727
-22.2216,338.437,25.2581
-22.0034,356.002,54.9976
-21.433,357.506,23.9823
-21.6822,359.282,23.2298
-23.9745,357.201,26.4319
-25.496,358.083,113.459
-24.1132,352.601,21.3229
-23.3941,341.117,26.7023
-23.4649,338.034,20.7479
-24.221,335.328,22.7832
-23.6814,327.911,23.0103
-24.3143,311.745,36.9701
-24.5834,306.232,53.5667
-23.9611,303.006,40.1385
-23.5408,300.986,40.4172
-24.5908,300.171,35.4122
-23.8668,299.041,22.7802
-23.6389,298.157,23.7355
-24.0672,292.722,26.8518
-24.7558,294.641,83.2795
-25.4443,305.695,23.0985
-25.8403,309.191,30.494
-26.1444,314.168,20.2262
-24.9008,329.594,57.6942
-25.5402,354.33,27.8973
-26.8809,357.305,21.1529
-26.3064,337.387,45.2966
-26.2382,274.794,37.9198
-27.5253,273.238,36.8486
-27.9277,297.43,27.5117
-28.6082,312.207,37.4432
-28.4814,318.483,65.4996
-27.8207,320.818,25.0225
-28.047,332.111,46.0957
-27.4006,343.7,24.4971
-29.9196,346.322,101.751
-29.4489,343.58,42.411
-29.2373,333.871,48.3414
-29.8916,323.302,25.3531
-30.2823,306.923,51.7144
-29.3209,303.513,87.7136
-29.8799,294.915,22.2784
-29.9317,280.2,40.1925
-30.7059,289.557,29.82
-30.4777,299.704,40.0424
-30.3461,300.532,34.1841
-30.6987,301.675,25.3325
-30.2099,310.311,32.3178
-30.6595,319.253,41.3522
-29.8468,320.274,71.7562
-30.4229,322.436,42.2711
-30.0115,354.2,21.1842
-32.9433,357.462,38.1419
-32.4178,352.207,32.7645
-31.109,346.993,38.3256
-31.8214,340.432,64.5622
-33.3053,338.842,40.384
-31.5209,309.449,20.3338
-32.1322,304.308,56.9046
-32.4248,302.076,26.376
-31.5982,300.062,20.5316
-32.0249,286.105,30.5982
-31.5699,273.266,38.6723
-32.892,274.715,47.3628
-33.6224,301.062,23.613
-33.0687,301.662,32.595
-33.2352,302.895,29.8824
-33.4669,305.648,37.5653
-32.933,314.586,31.6646
-34.1212,318.041,20.3776
-32.9641,328.135,23.1839
-34.0788,333.303,60.5262
-33.4995,335.657,29.6256
-33.9245,351.554,21.0305
-34.4808,359.577,43.9293
-34.7147,350.613,27.8257
-35.3989,347.77,20.12
-34.9119,345.488,24.6318
-33.8173,347.489,73.3869
-35.5026,336.428,22.2406
-35.4024,330.198,21.6306
-34.3603,323.693,20.1441
-34.751,321.151,23.2751
-34.1705,318.758,21.8124
-35.1551,302.225,45.1934
-35.1831,275.6,25.89
-35.7827,289.789,22.1422
-35.6442,299.953,20.3519
-36.5183,300.784,40.1599
-35.5019,305.289,27.881
-35.1394,306.799,34.7608
-36.5786,310.089,21.724
-36.0638,319.768,23.0492
-36.5434,321.895,25.5884
-36.4485,333.682,20.9065
-36.5751,335.515,25.3767
-36.3648,342.315,36.3237
-36.8017,344.741,52.8608
-35.9104,350.258,35.7249
-35.907,351.601,39.6544
-36.9187,358.616,33.3521
-37.279,356.584,22.1213
-37.7265,351.251,30.3237
-37.7371,349.779,26.3815
-38.0457,349.318,20.3413
-37.424,337.954,22.3169
-36.8481,336.491,32.1765
-37.5316,332.854,28.5269
-36.9031,316.08,22.3595
-37.462,305.017,45.4788
-37.0063,305.619,31.6349
-37.9317,300.819,36.6254
-37.159,297.241,26.1789
-38.6067,304.286,27.5334
-39.1986,324.59,44.2849
-39.1796,334.866,21.156
-39.4902,342.215,65.4596
-39.564,340.698,22.8635
-40.024,341.281,24.3811
-40.6381,342.063,22.622
-37.77,343.846,34.9875
-40.3471,344.508,23.4528
-39.4185,346.308,35.7268
-40.0762,345.509,41.2422
-38.0679,352.122,48.7499
-39.2038,350.704,84.4749
-39.1919,356.066,41.4496
-38.2125,359.666,34.4575
-39.9189,348.002,28.4828
-40.617,334.359,23.3884
-40.3227,325.99,55.552
-41.0855,327.154,41.5848
-40.4632,316.94,28.1148
-39.7153,315.289,21.2501
-39.6485,311.601,27.4086
-40.0731,310.481,29.854
-39.9886,303.845,48.1835
-39.9839,296.977,20.0043
-39.9935,294.722,22.5486
-41.2281,273.678,22.461
-40.8585,277.461,30.4758
-41.6983,280.155,24.0952
-40.5925,282.582,68.0029
-42.0646,283.932,48.6495
-42.042,285.231,20.6171
-44.5276,305.056,207.559
-40.959,310.923,31.0757
-41.3119,321.185,20.639
-40.6236,321.302,33.2768
-40.9026,329.661,21.7513
-41.6994,330.579,23.8807
-41.6671,334.83,29.8618
-42.1517,334.643,22.1968
-41.8821,342.166,31.0328
-42.4084,351.342,37.5041
-41.3704,352.218,65.1001
-40.4273,356.002,120.67
-43.6195,352.483,57.1742
-43.3799,356.161,54.7778
-41.0946,358.49,66.0016
-43.3075,348.766,83.2345
-43.0788,339.184,98.6452
-44.1681,338.278,21.6021
-42.6007,319.78,24.9189
-42.7676,279.326,26.8173
-42.3122,271.289,35.6503
-44.7245,277.955,55.76
-43.8003,332.715,32.0434
-44.5957,334.689,27.8818
-44.1272,344.1,20.4728
-44.9923,352.091,31.6639
-46.3725,354.964,44.6402
-46.5688,349.34,57.9943
-46.1326,347.489,25.8643
-45.5875,345.918,25.8221
-46.4821,342.074,33.557
-46.85,342.395,22.6971
-46.122,334.916,22.3144
-45.4755,319.307,21.0316
-44.9249,294.559,32.7836
-47.896,286.905,41.4684
-47.5096,291.113,91.8885
-44.9011,281.97,20.7268
-45.7193,272.641,25.9257
-45.7198,270.716,21.1374
-47.0976,300.807,20.1543
-47.2837,308.338,33.1252
-47.6832,338.274,21.5472
-47.8603,345.443,48.8684
-45.4901,344.879,67.2464
-48.192,346.408,23.3891
-47.9315,357.715,37.8867
-50.0987,353.938,154.55
-48.0275,352.163,20.0901
-48.4969,350.927,22.5999
-48.3701,347.801,28.6267
-47.0431,333.865,48.5836
-50.0523,342.051,78.6113
-49.6774,338.144,147.758
-48.8292,314.165,32.9682
-48.6632,272.388,28.2292
-50.1083,271.383,20.2153
-49.5247,272.092,27.0682
-47.7331,270.268,20.8252
-49.1123,278.968,21.4441
-49.5543,285.955,23.2225
-49.8271,288.4,22.4586
-49.5045,299.572,85.4315
-50.4918,303.629,75.7023
-50.9754,307.248,46.644
-49.5716,311.922,25.6697
-52.8194,302.668,112.444
-51.6025,324.876,47.566
-49.2127,324.16,31.4077
-49.0034,332.9,25.394
-49.7727,328.589,21.4888
-50.2948,314.049,20.6697
-51.4386,292.237,26.0072
-51.5057,293.727,21.1269
-51.0401,285.728,27.5975
-50.8321,284.144,33.4285
-50.8058,273.03,20.3525
-51.7908,327.612,29.3424
-51.8633,344.22,31.8262
-51.1379,346.187,20.9853
-51.3373,348.366,20.7481
-51.7188,350.603,48.1707
-53.3476,355.701,23.1706
-53.4757,340.897,31.6689
-52.9235,339.205,46.2857
-52.9475,335.862,28.8069
-52.4017,334.507,27.8502
-53.4963,327.366,31.071
-54.4381,281.107,36.3339
-54.0522,297.117,21.6574
-54.372,337.103,25.9718
-54.209,357.887,26.8325
-54.0485,359.555,51.8466
-54.9988,357.104,46.0122
-56.1507,349.804,50.8617
-58.5399,345.386,221.213
-54.1939,337.768,55.7124
-55.3449,332.482,24.2757
-55.5033,328.483,26.6211
-54.9973,324.954,28.7635
-54.6887,323.715,20.2734
-54.9487,319.609,21.3891
-55.3822,310.714,44.8036
-54.7392,302.416,25.191
-55.4216,302.342,33.417
-56.609,323.197,44.1889
-56.4253,326.19,46.782
-56.6422,329.016,29.2025
-55.7295,331.196,28.4688
-56.3848,357.547,26.6761
-56.7269,355.109,22.8088
-57.561,359.811,53.0012
-57.7248,345.783,20.6486
-56.8689,334.887,26.986
-57.8083,330.035,56.2441
-57.7421,304.057,34.7672
-58.6272,286.062,87.8175
-58.3696,291.553,22.8902
-58.9832,311.218,67.1293
-58.3906,320.687,35.1952
-58.8236,347.585,28.1313
-59.6975,326.452,28.2988
-58.8251,318.522,37.8987
-59.2762,299.839,22.9908
-59.1271,288.954,27.9827
-58.118,300.287,48.0516
-55.8278,305.676,22.6273
-44.8003,270.984,21.4034
-45.6282,274.288,29.8154
-45.3541,286.052,20.6809
-45.5379,285.388,24.5988
-34.5471,305.867,26.1776
-19.8629,290.742,128.689
-21.5673,289.237,23.0234
-3.45234,356.27,70.5422
-45.8501,280.575,98.7518
-35.7892,355.749,62.4227
0.157047,355.428,34.8588
-13.6185,293.291,24.709
